time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-05-07T18:53:50.394Z,60.7472,-151.8538,79.7,1,ml,,,,0.47,ak,ak0235ucac3b,2023-05-11T01:56:30.764Z,"31 km WNW of Nikiski, Alaska",earthquake,,1,,,reviewed,ak,ak
2023-05-07T18:45:39.024Z,58.2609,-155.0959,4,2.1,ml,,,,0.71,ak,ak0235uc8lud,2023-05-11T16:51:02.846Z,"85 km NNW of Karluk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-05-07T18:34:54.940Z,35.5516667,-118.9038333,11.77,1.69,ml,36,55,0.0941,0.19,ci,ci40220511,2023-05-08T22:51:38.366Z,"18km NE of Oildale, CA",earthquake,0.21,0.57,0.203,18,reviewed,ci,ci
2023-05-07T18:28:34.801Z,60.926,-151.7371,77.4,1.3,ml,,,,0.5,ak,ak0235uc4y31,2023-05-11T01:56:30.116Z,"35 km NW of Nikiski, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-05-07T18:20:15.640Z,47.32816666666667,-123.3555,13.36,1.22,ml,16,53,0.02148,0.17,uw,uw61922341,2023-05-08T05:20:11.270Z,"Olympic Peninsula, Washington",earthquake,0.49,0.65,0.1789062341668739,10,reviewed,uw,uw
2023-05-07T18:10:09.809Z,59.6372,-152.3148,66,1.7,ml,,,,0.44,ak,ak0235uc11b4,2023-05-11T01:56:29.853Z,"31 km WSW of Anchor Point, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-05-07T18:03:10.460Z,51.6428,-175.1942,25.6,2.1,ml,,,,0.71,ak,ak0235ubzjk6,2023-05-11T01:56:35.471Z,"91 km SW of Atka, Alaska",earthquake,,2.8,,,reviewed,ak,ak
2023-05-07T17:49:26.410Z,53.369,-167.2855,13.3,1.9,ml,,,,0.28,ak,ak0235ubo033,2023-05-11T01:56:29.622Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2023-05-07T17:46:55.960Z,33.033,-116.0001667,9.71,1.11,ml,27,57,0.1414,0.16,ci,ci40220503,2023-05-08T22:44:56.256Z,"17km SE of Ocotillo Wells, CA",earthquake,0.23,0.76,0.144,15,reviewed,ci,ci
2023-05-07T17:43:37.869Z,34.67933333,-96.152,6,1.63,ml,28,93,0.1988609767,0.33,ok,ok2023ixom,2023-05-10T14:40:40.948Z,"Oklahoma",earthquake,,1.6,0.24,9,reviewed,ok,ok
2023-05-07T17:35:26.320Z,19.2063333333333,-155.475666666667,39.3,3.31,ml,50,77,,0.1,hv,hv73391792,2023-05-08T17:37:08.936Z,"0 km NE of Pāhala, Hawaii",earthquake,0.59,0.41,0.13216885927018,24,reviewed,hv,hv
2023-05-07T17:34:28.670Z,38.601,-122.3906667,4.58,1.37,md,47,50,0.03008,0.16,nc,nc73885006,2023-05-09T05:14:14.905Z,"6km ENE of Angwin, CA",earthquake,0.2,0.46,0.176,36,reviewed,nc,nc
2023-05-07T17:34:02.197Z,57.0881,-154.0065,0.9,1.4,ml,,,,0.4,ak,ak0235ubkqsi,2023-05-11T16:51:02.643Z,"18 km NNE of Akhiok, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2023-05-07T17:33:36.410Z,51.8635,-178.053833333333,-1.8,1.04,ml,5,159,,0.24,av,av91878201,2023-05-10T21:50:33.800Z,"97 km W of Adak, Alaska",earthquake,0.86,1.6,0.213033837387717,5,reviewed,av,av
2023-05-07T17:29:51.594Z,38.1837,-117.7706,12.3,1.6,ml,7,92.21,0.118,0.1146,nn,nn00859157,2023-05-08T16:16:25.794Z,"37 km SE of Mina, Nevada",earthquake,,1,0.37,5,reviewed,nn,nn
2023-05-07T17:23:02.423Z,13.4088,-90.8126,58.543,4.3,mb,139,115,1.117,0.7,us,us6000ka8w,2023-05-07T17:48:14.040Z,"57 km S of Puerto San José, Guatemala",earthquake,8.76,7.585,0.045,142,reviewed,us,us
2023-05-07T17:20:07.595Z,56.0182,-157.9887,53.8,2.2,ml,,,,0.49,ak,ak0235ubhqwn,2023-05-11T01:56:35.059Z,"40 km SE of Chignik, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2023-05-07T17:16:28.780Z,51.8601666666667,-178.0775,-1.78,1.03,ml,4,196,,0.26,av,av91878176,2023-05-09T22:03:37.320Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,0.81,1.7,0.0688424809971094,4,reviewed,av,av
2023-05-07T17:10:45.066Z,61.0317,-152.3442,111.1,1.2,ml,,,,0.46,ak,ak0235ubfokk,2023-05-11T01:56:29.404Z,"Southern Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-05-07T17:03:30.079Z,61.4327,-146.6132,13.8,1.9,ml,,,,0.63,ak,ak0235ube5ei,2023-05-11T01:56:29.108Z,"36 km NNW of Valdez, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-05-07T17:01:41.250Z,33.1238333,-115.6248333,10.46,1.44,ml,33,86,0.03759,0.19,ci,ci40220495,2023-05-08T22:40:35.550Z,"10km N of Westmorland, CA",earthquake,0.26,0.39,0.173,26,reviewed,ci,ci
2023-05-07T16:57:58.020Z,37.4623333,-121.786,2.23,1.34,md,25,86,0.01655,0.1,nc,nc73885001,2023-05-10T05:01:10.768Z,"11km ENE of Milpitas, CA",earthquake,0.21,0.39,0.24,25,reviewed,nc,nc
2023-05-07T16:42:21.169Z,53.5686,-167.0551,16,1.5,ml,,,,0.34,ak,ak0235ub123o,2023-05-11T01:56:34.664Z,"48 km SW of Unalaska, Alaska",earthquake,,5.2,,,reviewed,ak,ak
2023-05-07T16:27:37.230Z,57.3617,-154.8776,52,1.1,ml,,,,0.25,ak,ak0235uaxvk6,2023-05-11T16:51:02.425Z,"34 km SW of Karluk, Alaska",earthquake,,1,,,reviewed,ak,ak
2023-05-07T16:22:32.375Z,58.2567,-155.1042,1.2,1.2,ml,,,,0.31,ak,ak0235uawsmu,2023-05-11T16:51:01.581Z,"85 km NNW of Karluk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-05-07T16:22:25.867Z,43.8639,-76.0147,6.62,1.4,ml,11,105,0.285,0.39,us,us6000kasf,2023-05-10T05:10:21.040Z,"0 km WNW of Adams Center, New York",earthquake,1.4,2,0.181,4,reviewed,us,us
2023-05-07T16:18:02.220Z,38.7806664,-122.7565002,1.01,1.08,md,18,112,0.01228,0.05,nc,nc73884986,2023-05-07T18:15:16.325Z,"0km N of The Geysers, CA",earthquake,0.28,0.47,0.24,17,automatic,nc,nc
2023-05-07T16:13:25.390Z,47.50783333333333,-121.93966666666667,22.25,1.06,ml,14,164,0.04746,0.21,uw,uw61922306,2023-05-08T05:27:29.130Z,"6 km NE of Mirrormont, Washington",earthquake,1.1,0.65,0.15011269515245962,8,reviewed,uw,uw
2023-05-07T16:09:16.697Z,61.0635,-152.3617,110.3,1.1,ml,,,,0.49,ak,ak0235uatz7y,2023-05-11T01:56:28.504Z,"66 km W of Tyonek, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2023-05-07T15:52:23.780Z,33.6885,-116.8048333,17.52,1,ml,21,125,0.06847,0.2,ci,ci40220431,2023-05-08T13:17:33.613Z,"10km SW of Idyllwild, CA",earthquake,0.54,0.76,0.202,19,reviewed,ci,ci
2023-05-07T15:48:32.157Z,0.8122,126.1014,23.063,4.7,mb,33,61,1.266,1,us,us6000ka8q,2023-05-07T16:12:40.040Z,"128 km ESE of Bitung, Indonesia",earthquake,8.08,3.895,0.096,33,reviewed,us,us
2023-05-07T15:36:19.433Z,60.2219,-152.2161,71.3,1.6,ml,,,,0.61,ak,ak0235uaec2l,2023-05-11T23:24:57.171Z,"35 km WNW of Ninilchik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-05-07T15:32:59.451Z,60.0009,-152.6346,82.6,1.4,ml,,,,0.48,ak,ak0235uadk9w,2023-05-11T23:24:56.906Z,"50 km W of Happy Valley, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-05-07T15:28:51.080Z,51.8621666666667,-178.0695,-1.76,0.99,ml,4,182,,0.22,av,av91878051,2023-05-11T04:11:47.150Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,0.66,1.52,0.27738394124818,4,reviewed,av,av
2023-05-07T15:20:31.375Z,38.1853,-117.7784,7.9,2.3,ml,12,91.71,0.122,0.1779,nn,nn00859154,2023-05-08T16:00:59.084Z,"Nevada",earthquake,,1.2,0.38,7,reviewed,nn,nn
2023-05-07T15:19:53.779Z,62.9669,-150.8707,103.2,1.4,ml,,,,0.57,ak,ak0235uaarfm,2023-05-11T23:24:56.665Z,"52 km N of Petersville, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-05-07T15:18:53.095Z,60.1857,-153.2963,139.1,2.1,ml,,,,0.72,ak,ak0235uaajr5,2023-05-11T23:24:56.356Z,"56 km E of Port Alsworth, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-05-07T15:15:53.850Z,36.4985,-89.5356666666667,6.86,1.28,md,16,47,0.04074,0.07,nm,nm60524291,2023-05-08T13:45:51.030Z,"7 km ESE of Marston, Missouri",earthquake,0.3,0.76,0.0394043836730076,11,reviewed,nm,nm
2023-05-07T15:13:13.075Z,51.448,-176.9203,39.3,2.1,ml,,,,0.35,ak,ak0235ua9e3m,2023-05-11T23:24:56.159Z,"51 km SSW of Adak, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2023-05-07T15:09:43.536Z,56.9231,-158.1345,8.1,1.7,ml,,,,0.73,ak,ak0235ua8lld,2023-05-11T23:24:58.871Z,"71 km NNE of Chignik, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2023-05-07T15:08:56.276Z,64.9837,-147.3869,0,1.5,ml,,,,0.24,ak,ak0235ua8eu5,2023-05-11T23:24:55.975Z,"Central Alaska",explosion,,0,,,reviewed,ak,ak
2023-05-07T15:07:32.530Z,60.2745,-152.2707,90.7,1.5,ml,,,,0.61,ak,ak0235ua859v,2023-05-11T23:24:55.728Z,"41 km NW of Ninilchik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-05-07T15:06:16.250Z,19.1653327941895,-155.493835449219,33.2900009155273,2.27999997,md,39,114,,0.150000006,hv,hv73391652,2023-05-07T15:10:32.330Z,"4 km SSW of Pāhala, Hawaii",earthquake,0.66,0.930000007,1.82000005,18,automatic,hv,hv
2023-05-07T15:01:08.832Z,31.62259008,-104.2421754,4.614794922,2,ml,24,92,0.05277874206,0.3,tx,tx2023ixjd,2023-05-10T21:33:08.333Z,"54 km NW of Toyah, Texas",earthquake,1.677963394,1.75819428,0.1,13,reviewed,tx,tx
2023-05-07T14:57:34.440Z,19.1286659240723,-155.393493652344,29.8099994659424,1.88,md,41,184,,0.109999999,hv,hv73391637,2023-05-07T15:00:55.550Z,"12 km SE of Pāhala, Hawaii",earthquake,0.71,0.99000001,0.790000021,12,automatic,hv,hv
2023-05-07T14:47:02.963Z,59.7625,-152.697,89.5,1.4,ml,,,,0.46,ak,ak0235u9v82g,2023-05-11T23:24:58.661Z,"48 km W of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-05-07T14:32:15.775Z,61.5839,-151.324,19.4,1.2,ml,,,,0.76,ak,ak0235u9s1aw,2023-05-11T23:24:55.494Z,"43 km W of Susitna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-05-07T14:31:04.030Z,33.7103333,-116.7653333,15.38,1.37,ml,58,28,0.04266,0.2,ci,ci40220407,2023-05-08T13:18:39.580Z,"5km SW of Idyllwild, CA",earthquake,0.21,0.38,0.166,28,reviewed,ci,ci
2023-05-07T14:26:58.610Z,35.7965,-117.6216667,8.51,1.11,ml,20,87,0.117,0.12,ci,ci40220399,2023-05-08T22:02:29.212Z,"20km W of Searles Valley, CA",earthquake,0.18,0.78,0.163,11,reviewed,ci,ci
2023-05-07T14:23:54.670Z,19.3836669921875,-155.27799987793,1.45000004768372,1.82000005,md,17,67,,0.150000006,hv,hv73391627,2023-05-07T14:27:00.230Z,"8 km SW of Volcano, Hawaii",earthquake,0.33,0.159999996,1.63,10,automatic,hv,hv
2023-05-07T14:17:30.170Z,36.76466667,-98.06533333,6.31,2.13,ml,80,83,0.09718092979,0.8414698035,ok,ok2023ixhr,2023-05-08T13:16:46.267Z,"7 km E of Nescatunga, Oklahoma",earthquake,,0.4,0.23,51,reviewed,ok,ok
2023-05-07T14:13:37.416Z,58.2512,-155.0986,0.2,1.7,ml,,,,0.28,ak,ak0235u9o0e3,2023-05-11T23:24:55.253Z,"Alaska Peninsula",earthquake,,0.3,,,reviewed,ak,ak
2023-05-07T14:12:44.221Z,61.1806,-146.838,0,1,ml,,,,0.45,ak,ak0235u9nt61,2023-05-11T23:24:55.068Z,"26 km WNW of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2023-05-07T14:08:51.175Z,58.2548,-155.0957,2.3,1.1,ml,,,,0.4,ak,ak0235u9myuz,2023-05-11T23:24:54.845Z,"85 km NNW of Karluk, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-05-07T14:07:00.021Z,52.4631,106.9291,10,4.3,mb,21,66,2.174,1.21,us,us6000ka83,2023-05-08T04:02:17.370Z,"44 km NNW of Il’inka, Russia",earthquake,6.66,1.777,0.111,23,reviewed,us,us
2023-05-07T14:05:01.674Z,58.2545,-155.0826,3.2,1.1,ml,,,,0.28,ak,ak0235u9m7vi,2023-05-11T23:24:54.624Z,"84 km NNW of Karluk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-05-07T13:57:34.654Z,58.2634,-155.0972,0.5,1.4,ml,,,,0.57,ak,ak0235u9c01s,2023-05-11T23:24:53.727Z,"86 km NNW of Karluk, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-05-07T13:56:16.230Z,38.8058333,-122.8213333,2.47,0.96,md,33,57,0.006837,0.03,nc,nc73884956,2023-05-09T23:05:14.556Z,"6km WNW of The Geysers, CA",earthquake,0.17,0.26,0.394,27,reviewed,nc,nc
2023-05-07T13:52:54.930Z,55.9555,-159.722166666667,27.16,1.48,ml,6,316,,0.3,av,av91877846,2023-05-10T04:12:24.540Z,"16 km WNW of Ivanof Bay, Alaska",earthquake,2.15,1.98,0.0998669658673986,6,reviewed,av,av
2023-05-07T13:40:30.110Z,19.1646671295166,-155.462005615234,28.5599994659424,1.96000004,md,35,169,,0.129999995,hv,hv73391602,2023-05-07T13:43:49.720Z,"4 km SSE of Pāhala, Hawaii",earthquake,0.73,0.959999979,1.79999995,10,automatic,hv,hv
2023-05-07T13:38:19.610Z,34.0478333,-116.4206667,5.42,1.33,ml,35,57,0.03332,0.14,ci,ci40220383,2023-05-08T21:54:57.495Z,"8km S of Yucca Valley, CA",earthquake,0.18,0.42,0.165,31,reviewed,ci,ci
2023-05-07T13:37:41.120Z,19.1635,-155.4695,31.72,2.63,ml,47,87,,0.1,hv,hv73391597,2023-05-09T03:35:02.605Z,"4 km SSE of Pāhala, Hawaii",earthquake,0.42,0.54,0.114033906178801,19,reviewed,hv,hv
2023-05-07T13:36:26.745Z,60.1187,-153.068,116.8,1.4,ml,,,,0.47,ak,ak0235u97hf6,2023-05-11T23:24:58.468Z,"68 km ENE of Pedro Bay, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-05-07T13:26:52.000Z,38.831501,-122.8178329,1.7,1,md,19,67,0.01011,0.01,nc,nc73884946,2023-05-07T15:46:13.344Z,"8km NW of The Geysers, CA",earthquake,0.23,0.45,0.24,19,automatic,nc,nc
2023-05-07T13:26:47.389Z,64.9821,-151.3078,20.5,1.4,ml,,,,0.7,ak,ak0235u95dv4,2023-05-11T23:24:53.504Z,"31 km W of Manley Hot Springs, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-05-07T13:25:45.810Z,38.8303333,-122.8176667,1.78,1.42,md,44,37,0.00912,0.05,nc,nc73884941,2023-05-10T02:30:10.811Z,"8km NW of The Geysers, CA",earthquake,0.12,0.19,0.149,39,reviewed,nc,nc
2023-05-07T13:10:52.220Z,44.5196666666667,-114.687,6.32,1.53,ml,11,68,0.4841,0.14,mb,mb90012768,2023-05-09T15:54:01.110Z,"36 km W of Challis, Idaho",earthquake,0.49,1.12,0.265590046517912,12,reviewed,mb,mb
2023-05-07T13:09:50.728Z,53.5706,-167.0316,15.7,1.8,ml,,,,0.5,ak,ak0235u91qy2,2023-05-11T23:24:53.304Z,"47 km SW of Unalaska, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2023-05-07T13:05:13.650Z,19.1906661987305,-155.386001586914,32.2700004577637,2.15,ml,41,164,,0.129999995,hv,hv73391582,2023-05-07T13:10:43.250Z,"9 km E of Pāhala, Hawaii",earthquake,0.61,0.829999983,4.28,5,automatic,hv,hv
2023-05-07T13:01:56.238Z,61.2777,-147.6162,0,1.1,ml,,,,0.49,ak,ak0235u901vr,2023-05-11T23:24:53.116Z,"59 km S of Glacier View, Alaska",ice quake,,0,,,reviewed,ak,ak
2023-05-07T12:54:02.682Z,-14.3168,170.3953,637.039,4.2,mb,41,66,8.112,0.42,us,us6000ka7l,2023-05-07T13:09:14.040Z,"Vanuatu region",earthquake,14.62,11.062,0.054,96,reviewed,us,us
2023-05-07T12:51:08.120Z,34.1683333,-117.6235,9.76,1.07,ml,47,57,0.04903,0.15,ci,ci40220351,2023-05-08T21:06:21.389Z,"6km NW of Rancho Cucamonga, CA",earthquake,0.21,0.32,0.118,22,reviewed,ci,ci
2023-05-07T12:49:58.089Z,60.2094,-141.5952,2.2,1,ml,,,,0.79,ak,ak0235u8owll,2023-05-11T23:24:52.885Z,"128 km NW of Yakutat, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-05-07T12:45:38.070Z,44.8103333,-110.433,9.49,1.23,ml,14,103,0.08106,0.15,uu,uu60539381,2023-05-08T13:30:30.270Z,"28 km SE of Mammoth, Wyoming",earthquake,0.78,1.72,0.09,2,reviewed,uu,uu
2023-05-07T12:43:55.700Z,32.5975,-115.7331667,6.23,1.96,ml,38,63,0.052,0.24,ci,ci40220343,2023-05-08T20:47:42.296Z,"14km W of Progreso, B.C., MX",earthquake,0.27,0.61,0.202,32,reviewed,ci,ci
2023-05-07T12:40:49.230Z,33.6176667,-117.9715,14.27,1.16,ml,20,222,0.07073,0.19,ci,ci40220335,2023-05-08T20:39:41.587Z,"4km W of Newport Beach, CA",earthquake,0.67,0.43,0.177,13,reviewed,ci,ci
2023-05-07T12:40:08.908Z,63.2566,-150.4332,109,1.3,ml,,,,0.69,ak,ak0235u8mvci,2023-05-11T23:24:52.624Z,"71 km ESE of Denali National Park, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-05-07T12:29:42.890Z,38.509,-122.4206667,7.41,1.27,md,37,53,0.07869,0.14,nc,nc73884931,2023-05-09T03:52:16.384Z,"4km E of St. Helena, CA",earthquake,0.21,0.5,0.255,32,reviewed,nc,nc
2023-05-07T12:21:46.086Z,60.4737,-151.1291,10.2,1.5,ml,,,,0.87,ak,ak0235u8ivhu,2023-05-11T23:24:52.372Z,"4 km WSW of Soldotna, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-05-07T12:01:25.270Z,35.6418333,-121.2485,6.86,1.55,md,26,202,0.08713,0.07,nc,nc73884926,2023-05-07T13:59:11.768Z,"5km W of San Simeon, CA",earthquake,0.3,0.43,0.307,23,reviewed,nc,nc
2023-05-07T11:56:48.480Z,33.7095,-117.5195,9.28,1.19,ml,23,127,0.09852,0.2,ci,ci40220327,2023-05-07T13:33:28.687Z,"8km NE of Trabuco Canyon, CA",earthquake,0.38,0.8,0.176,27,reviewed,ci,ci
2023-05-07T11:55:44.348Z,53.5299,-167.0321,13.9,2,ml,,,,0.54,ak,ak0235u84q7a,2023-05-11T23:24:51.937Z,"50 km SW of Unalaska, Alaska",earthquake,,2.5,,,reviewed,ak,ak
2023-05-07T11:51:30.479Z,61.9703,-151.8933,102.1,1.4,ml,,,,0.62,ak,ak0235u83uck,2023-05-11T23:24:51.516Z,"26 km W of Skwentna, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-05-07T11:50:54.579Z,52.7113,-174.7111,165.9,2.9,ml,,,,0.69,ak,ak0235u83odt,2023-05-11T23:24:58.264Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-05-07T11:45:10.889Z,60.0101,-139.5587,0,1.4,ml,,,,0.71,ak,ak0235u82iir,2023-05-11T23:24:51.338Z,"52 km N of Yakutat, Alaska",ice quake,,0,,,reviewed,ak,ak
2023-05-07T11:41:09.736Z,58.1917,-155.3265,0.6,1.1,ml,,,,0.51,ak,ak0235u81ng8,2023-05-11T23:24:51.113Z,"86 km NW of Karluk, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-05-07T11:37:36.160Z,19.4096660614014,-155.276840209961,0.660000026226044,1.84,ml,20,94,,0.209999993,hv,hv73391512,2023-05-07T11:43:08.720Z,"5 km SW of Volcano, Hawaii",earthquake,0.44,0.270000011,0.32,5,automatic,hv,hv
2023-05-07T11:36:21.655Z,17.4731,122.3304,29.725,5.2,mww,99,41,5.445,0.58,us,us6000ka7b,2023-05-07T15:20:23.372Z,"Luzon, Philippines",earthquake,8.01,2.844,0.06,27,reviewed,us,us
2023-05-07T11:33:45.004Z,59.2918,-151.9409,62.8,1.8,ml,,,,0.5,ak,ak0235u800g3,2023-05-11T23:24:50.854Z,"Kenai Peninsula, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-05-07T11:26:58.590Z,62.931,-150.6949,101.2,1.1,ml,,,,0.5,ak,ak0235u7yjjv,2023-05-11T23:24:50.635Z,"48 km N of Petersville, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-05-07T11:24:23.162Z,31.63987119,-104.3910939,6.440063477,2.2,ml,33,63,0.03854885511,0.2,tx,tx2023ixbz,2023-05-10T21:15:57.573Z,"59 km S of Whites City, New Mexico",earthquake,1.029682555,0.9532238828000001,0.1,14,reviewed,tx,tx
2023-05-07T11:19:29.388Z,59.7473,-150.7981,63.4,1.6,ml,,,,0.66,ak,ak0235u7wz8v,2023-05-11T23:24:50.378Z,"15 km SE of Fox River, Alaska",other event,,0.3,,,reviewed,ak,ak
2023-05-07T11:12:54.110Z,17.9245,-66.9813333333333,9.14,2.77,md,24,228,0.0747,0.11,pr,pr71408403,2023-05-07T11:41:47.400Z,"8 km SE of La Parguera, Puerto Rico",earthquake,0.35,0.45,0.195912680286261,13,reviewed,pr,pr
2023-05-07T11:09:42.740Z,38.8153343,-122.8251648,2.04,1.05,md,17,53,0.007178,0.02,nc,nc73884911,2023-05-07T12:38:11.241Z,"7km NW of The Geysers, CA",earthquake,0.23,0.41,0.31,19,automatic,nc,nc
2023-05-07T11:06:53.230Z,44.2785,-114.823166666667,4.56,1.73,ml,11,69,0.5727,0.21,mb,mb90013273,2023-05-10T16:13:45.550Z,"11 km NE of Stanley, Idaho",earthquake,0.6,2.12,0.356863725140646,11,reviewed,mb,mb
2023-05-07T11:01:26.301Z,53.5314,-167.0424,13.2,2.1,ml,,,,0.53,ak,ak0235u7t437,2023-05-11T23:24:50.176Z,"50 km SW of Unalaska, Alaska",earthquake,,3.8,,,reviewed,ak,ak
2023-05-07T11:01:07.170Z,33.9156667,-116.7485,16.03,1.17,ml,57,56,0.02966,0.14,ci,ci40220319,2023-05-08T20:32:34.274Z,"4km E of Cabazon, CA",earthquake,0.13,0.36,0.139,34,reviewed,ci,ci
2023-05-07T10:47:50.384Z,31.61169711,-104.5110793,8.419580078,2,ml,26,74,0.05767457312,0.3,tx,tx2023ixat,2023-05-10T21:15:44.762Z,"63 km SSW of Whites City, New Mexico",earthquake,1.349318679,1.036209282,0.1,10,reviewed,tx,tx
2023-05-07T10:43:59.190Z,54.5461,-163.606,76,1.6,ml,,,,0.4,ak,ak0235u7gr4f,2023-05-11T23:24:58.074Z,"Unimak Island region, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-05-07T10:39:01.526Z,58.2353,-154.0871,5.9,1.6,ml,,,,0.64,ak,ak0235u7fs12,2023-05-11T23:24:49.953Z,"72 km WNW of Aleneva, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-05-07T10:38:03.023Z,31.63571774,-104.3937475,6.131567383,2.9,ml,18,64,0.03855674429,0.2,tx,tx2023ixal,2023-05-08T14:07:23.489Z,"59 km S of Whites City, New Mexico",earthquake,1.31419612,1.188081445,0.1,43,reviewed,tx,tx
2023-05-07T10:37:39.860Z,38.7906685,-122.7456665,1.05,1.12,md,15,88,0.01019,0.03,nc,nc73884901,2023-05-07T11:43:10.915Z,"2km NNE of The Geysers, CA",earthquake,0.24,0.54,0.17,15,automatic,nc,nc
2023-05-07T10:37:18.951Z,61.311,-149.2564,14.3,1.1,ml,,,,0.69,ak,ak0235u7fdov,2023-05-11T23:24:49.707Z,"16 km E of Eagle River, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-05-07T10:36:21.570Z,38.7903328,-122.7456665,1.04,1.08,md,12,87,0.01504,0.03,nc,nc73884896,2023-05-07T11:15:11.757Z,"2km NNE of The Geysers, CA",earthquake,0.25,0.99,0.18,11,automatic,nc,nc
2023-05-07T10:31:35.317Z,40.1179,-119.1839,16.9,1,ml,4,192.88,0.423,0.1626,nn,nn00859172,2023-05-08T16:44:28.666Z,"35 km NNE of Nixon, Nevada",earthquake,,1.9,0.18,3,reviewed,nn,nn
2023-05-07T10:26:54.420Z,17.9911666666667,-66.8348333333333,13.02,2.38,md,7,174,0.04522,0.11,pr,pr71408393,2023-05-07T11:21:44.120Z,"1 km WSW of Indios, Puerto Rico",earthquake,0.88,0.85,0.0172161258397829,5,reviewed,pr,pr
2023-05-07T10:26:50.445Z,63.2679,-150.5519,118.5,1,ml,,,,0.46,ak,ak0235u7d39w,2023-05-11T23:24:57.860Z,"65 km ESE of Denali National Park, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-05-07T10:26:39.410Z,37.4591667,-121.7863333,2.3,1.23,md,37,48,0.01422,0.09,nc,nc73884891,2023-05-08T21:08:13.849Z,"11km NNE of Alum Rock, CA",earthquake,0.2,0.31,0.185,28,reviewed,nc,nc
2023-05-07T10:23:20.705Z,53.5429,-167.0586,13.4,1.9,ml,,,,0.53,ak,ak0235u7cdrt,2023-05-11T23:24:49.284Z,"50 km SW of Unalaska, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2023-05-07T10:04:42.580Z,51.8595,-178.068833333333,-0.79,1.36,ml,5,185,,0.3,av,av91877551,2023-05-10T01:57:50.990Z,"98 km W of Adak, Alaska",earthquake,0.8,2.09,0.204662710764475,5,reviewed,av,av
2023-05-07T10:03:01.540Z,36.0108333,-117.3243333,7.27,1.18,ml,19,203,0.1242,0.2,ci,ci40220303,2023-05-08T20:18:28.973Z,"28km N of Trona, CA",earthquake,0.57,1.59,0.106,8,reviewed,ci,ci
2023-05-07T09:50:01.046Z,62.9869,-149.9584,84.4,2.4,ml,,,,0.69,ak,ak0235u6wp1s,2023-05-11T23:24:48.685Z,"60 km N of Chase, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-05-07T09:20:06.955Z,67.2841,-150.6899,4.6,1.1,ml,,,,0.66,ak,ak0235u6qa2z,2023-05-11T23:24:48.475Z,"22 km W of Coldfoot, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-05-07T09:17:05.350Z,57.7168,-155.9053,11.4,1.1,ml,,,,0.75,ak,ak0235u6pmlj,2023-05-11T23:24:48.282Z,"88 km W of Karluk, Alaska",earthquake,,0.5,,,reviewed,ak,ak
